text
Aberdeenshire coast is spectacular. Its historic value & wildlife will be tarnished if these wind turbines are built--but they won't be!
"To all journalists, look into the financial dealings of Scottish Parliament members with Vattenfall…Follow the money."
"The developer of the Scottish wind monstrosities, Vattenfall, just laid off 2,500 people & has serious financial difficulties."
General Petraeus should stop apologising and get on with his life. He is a good man and should have a great future.
"The new selection of ties, shirts and suits at Macy's is amazing - also available in Trump Tower lobby."
I'm doing The David Letterman Show tonight -should be interesting!
Great piece on Extra tonight re. Celebrity Apprentice!
"Sometimes we do things to build up experience and stamina to prepare, but it's to prepare us for something bigger."
Many people look at successful people & don't see anything but the end result. They don't see all the work that went into getting there.
"When somebody challenges you, fight back -- be tough!"
"When someone can discourage you, you probably aren't determined enough. Be resolute. That's what it takes to get things done."
...and now Alex Salmond pushes ugly turbines!
The Scottish windfarm was conceived by the same mind that released terrorist al-Megrahi for humanitarian reasons. ..
"…al-Megrahi  was the man who blew up Pan Am Flight 103 over Lockerbie, Scotland."
"The radar, defense, shipping and civil aviation problems will stop the ugly windfarm. #EOWDC"
The windfarm approval in Scotland is subject to many conditions that can never be met - will be tied up in courts for years! #EOWDC
"For all of my many Jewish friends, Happy Passover."
"“Strive for wholeness and keep your sense of wonder intact, & you will find yourself ready for a grand slam.” - Think Like A Champion"
"After decades of our leaders allowing China to steal our jobs & R&D, the Chinese will ‘overtake America’ in 2016 ..."
I hope everyone enjoyed Palm Sunday!
Cyprus is seizing private bank accounts as collateral for €10bn bail-out. We owe $17T. Think it can’t happen here?
Four more days until the Miss Universe Pageant. Be sure to tune in on Monday night at 9 p.m. on NBC--it will be an amazing show.
They changed the name from “global warming” to “climate change” after the term global warming just wasn’t working (it was too cold)!
It’s springtime and it just started snowing in NYC. What is going on with global warming?
What did you think of my decision? #CelebApprentice
Who are your favorites on Team Power? Team Plan B? #CelebApprentice
What team would you choose to win? #CelebApprentice
Let’s see what happens in the boardroom… #CelebApprentice
They should have got Darrell Hammond as the Donald Trump impersonator. #CelebApprentice
Last week’s boardroom was truly epic ---and the dust hasn’t settled yet. #CelebApprentice
I will be tweeting live tonight during Celebrity Apprentice - 9 o'clock on NBC!
Celebrity Apprentice tonight at 9 on NBC - some amazing things happen!
Wow - they are really killing Jay Leno - let him go out with dignity!
Don't blindly pursue a career that others suggest or insist is right for you. It may be worth taking a pay cut for a job you love.
Looks like the U.S. will be having the coldest March since 1996-global warming anyone?????????
"Watching the madness in Cyprus? If our government keeps spending trillion dollar deficits, that could happen here."
"When I think big, which is often, you can be sure I’m aware of the enormous amount of little things that we will have to account for."
See yourself as an organization. Pay attention to every facet of your life. What’s strong? What’s weak? What’s missing?
“The difference between stupidity and genius is that genius has its limits.” - Albert Einstein
There won’t be any new gun legislation. No surprise. Americans support the 2nd amendment.
"Make no mistake, Obamacare is the first step towards changing our health system into single payer. Just a disaster."
"It won’t stay a buyer’s market forever. If you can, take advantage and buy property asap. You’ll thank me!"
Remember the golden rule of negotiating: He who has the gold makes the rules.
It’s snowing & freezing in NYC. What the hell ever happened to global warming?
Celebrity Apprentice on in 5 minutes on CNBC - it's great!
Celebrity Apprentice on CNBC tonight at 9.
"Haters, stop saying I went bankrupt, it is not so. I never went bankrupt..."
... but like many other great business people have used the laws to corporate advantage.
"For the haters, out of hundreds of deals or transactions, I have used the bankruptcy laws 4 times in order to cut better deals."
Almost every major dealmaker has used the bankruptcy laws as a business tool...
"... Icahn, Kravis, Apollo and most others--but nobody says they went bankrupt!"
People buy deals & immediately put them into bankruptcy in order to make better deals...
... It is very effective and a commonly used business tool.
"Why do the losers & haters always say I wear a “wig” when they know I don’t.  Like it or not, it’s all mine—just ask Barbara Walters."
The original Apprentice returns with a two hour premiere on Thursday September 16th. Looking forward to a fantastic season!
"My shirts, ties & suits (and fragrance, Success) are doing great -- go over & check out Macy’s now—beautiful new selection!"
The NFL has just barred ball carriers from using helmet as contact.  What is happening to the sport? The beginning of the end.
“Playing golf with business associates creates a relaxing atmosphere where everyone has fun...
... That’s why so many huge deals are closed on a golf course.” – TRUMP 101
Passion motivates. Passionate people don't give up; their zeal eliminates fear. Passion can also create business opportunities.
"If you’re sitting in an office working in a job you hate, then it’s time to THINK BIG and plan your next step…"
"10 yrs ago today, the Iraq war began. 4,485 of our nation’s finest have not returned home alive. Iran will soon control Iraq & its oil."
"When I bought the #MissUniverse pageant 13 years ago, it was on life support..."
...now it’s the “greatest pageant on earth”-- broadcast in 190 countries to 1 billion people—“hot!”
I don’t like seeing the Pope standing at the checkout counter (front desk) of a hotel in order to pay his bill. It’s not Pope-like!
"Re: CPAC “The crowd in the main room filled to capacity by the end of Trump’s address, something his operative said he planned to do..."
I was sorry to decline headlining the Reagan Dinner last Saturday due to a prior business commitment. Pres. Reagan was one of the greats.
Be weak on immigration and ensure Democratic victory.
WHO IS GOING TO GET IRAQ'S OIL???????
Bombings all over Iraq today.That country is falling apart-such a horrible waste of lives and 1.5 trillion dollars (and I told you so!).
So don't forget to enter the Serta Counting Sheep for Hire contest!  www.youtube.com/user/mattressserta
Apprentice ratings doing great - easily won the 10 o'clock hour over other networks!
Congratulations to all the Trump 2012 #MissUniverse contestants who came from across the world. You did great and made us all proud!
“Leverage: don’t make deals without it.” – The Art of the Deal
Is Anthony Weiner also delusional? Add him to NY Sex Offender list instead!
Sexual pervert & deviant Anthony Weiner is polling to see if he can run for NYC Mayor...
"Scotland will be so lucky if this monstrosity is not built—I will tie them up in courts for years, if necessary."
Vattenfall CEO stated that the company needed to prepare itself for falling electricity demands in coming years-- a  changing market.
"Vattenfall, the company behind a proposed asinine windfarm off the coast of Aberdeen, Scotland, is having serious financial difficulty."
"“All-Star Celebrity Apprentice” ranked #1 for the 10 o’clock hour among ABC, CBS and NBC with a season-high 19% margin."
I will not be commenting on boardroom specifics- would be unfair to the different time zones. #CelebApprentice
"Music cues, audience participation, sounds like a very active Team Power. #CelebApprentice"
The Paley Center for Media is a great place to visit when you’re in NYC. #CelebApprentice
The tournament at Trump National Doral was much more exciting than what is going on now!
"Best ratings for the Dateline show were for six months, not two months!"
Just won The Club Championship at Trump International Golf Club in Palm Beach-lots of very good golfers-never easy to win a C.C.
"Last weeks Dateline, which I hosted, was the highest rated Dateline since January!"
Don't forget to watch Celebrity Apprentice tonight at 9 on NBC - GREAT EPISODE!
Thanks for all of the accolades on my speech today - it's all about the truth!
Honest reporters stated that the Prayer Breakfast was going on during my CPAC speech and security was very slow to let people in-long lines!
I agreed to take the worst spot at CPAC because nobody else wanted it and it was the only time I could be there - it was great fun!
WHY CAN'T THE MEDIA TELL THE TRUTH - WE WOULD ALL BE SO MUCH BETTER OFF!
..... He knows I don’t respect him.
Press conference after CPAC speech this morning was excellent- lots of very professional reporters.
The CPAC speech went really well this morning--- first speaker--- standing ovation. I really enjoyed it.
"When you think big, you will automatically trigger more details because details are the major component of making anything big."
Really big crowd expected tomorrow morning at # CPAC2013. I look forward to it!
Congratulations to my Catholic friends on the selection of Pope Francis I to lead the Catholic Church. People that know him love him!
I watched Mark Cuban on Jay Leno last night - what a jerk!
Celebrity Apprentice will be rebroadcast tonight at 9 on CNBC.
"“You have to have a good reason for doing what you’re doing, because people connect with the why.” – Midas Touch"
Do your homework. Wasting other people’s time due to poor planning and thoughtlessness will only leave a bad impression.
"According to new WPOST-ABC poll, Obama has just lost 14 points on public trust with economy"
"In making any decision, you need all the facts. But after exhausting all due diligence, in the end you have to go with your gut!"
The sequester is less than 2% of total 2013 budget. Why can’t the WH re-allocate funds and keep the tours open for children? #OpenOurWH
It’s sad that the WH is punishing children from across the country by closing all tours. Doesn’t have to be.  WH should take my offer.
"Ashley Judd's candidacy was created by Karl Rove's terrible ads, even before she thought seriously about running..."
...The ads made her look great and now she probably will run.
"“Whether you realize it or not, your brand can be many times more valuable than your business.” – Midas Touch"
"A note from the fabulous Mark Burnett:  “Donald, congratulations again, we are #1 in the 10:00pm hour. I am tweeting about it.”"
Our economy has had worst recovery under Obama since the Depression. Results of his policies speak for themselves. No new taxes!
"According to new employment numbers, 296,000 Americans have dropped out of the work force & gave up looking for work."
"Between a terrible press conference, mishandled prisoner swap & Taliban attacks, Hagel's 1st trip as SOD was a disaster. No surprise."
"If you have built castles in the air, your work need not be lost; that is where they should be. Now put the foundations under them. Thoreau"
"Let us never negotiate out of fear, but let us never fear to negotiate.

--John F. Kennedy, Inaugural Address, January 1961"
The losing team is now back in boardroom. I can't discuss the team members or what's going on or what happens from here on out.
Re my hair-Should I change it? What do you think?
Friday is the last day to enter the Counting Sheep for Hire contest. Click here www.youtube.com/user/mattressserta and you could win a trip
The #MissUniverse women totally blow away the Victoria’s Secret women!
It's true... Dennis is really into this-very animated. I have never seen him this way before.
Which team is your favorite?
"Re Omarosa: Nasty, tough or smart...or all?"
"Does anyone agree with Marilu that Gary, while 'adorable', is a distraction?"
Omarosa is very confident that the execs loved her concept & presentation.
Next she says she's being set up by Omarosa to fail....is somebody confused?
What?!  LaToya is saying Omarosa is one of the nicest people she's met?
"On the whole, the teams seem to be working well together. No wars...yet."
Gary as the Cat in the Hat? He can work it out.
What do you think of Gary's definition of    f-u-n?
Trace delivers check to hospital in NYC:  American Red Cross must be grateful to Trace and his team for their tremendous work.
Honest Omarosa: she won't backstab-she'll come at you from the front.
Which team do you think has the edge in this interactive photo experience task assignment?
My 757 is incredible-I think the teams agree on that.
Will Team Power be able to withstand Omarosa as PM? Smooth sailing is not expected.
Will Plan B miss Trace?
Firing Bret was a tough one for me-but Omarosa doesn't seem to mind.
Omarosa always promises and delivers high drama...
Trace and his team raised an amazing amount of $.  Looks like a good season for charities.
There's definitely no love lost between Piers and Omarosa.
Bret had a target on his back from the get go...
That was some episode last week-we've got a great cast!
"I'm at Trump Doral right now, Tiger will tee off shortly."
How much is South Korea paying the U.S. for protection against North Korea???? NOTHING!
Get the big picture but be prepared for the picture to change. Be persistent and alert every single day.
Resolve to be bigger than your problems. Who’s the boss? Realize that fear is the exact opposite of faith.
"If Sheena Monnin apologized for her mistake, as she should have, I would have treated her very nicely."
"“You have to be patient as well as enthusiastic when it comes to your goals. Think big, but be realistic.” – Think Big"
"Golf is a brain game & is a great way to improve your business skills. Concentration,assessment, technique & passion...it's all there."
Sheena Monnin acted terribly...she got what she deserved!
“Image is important and speaks more than the words or fine print that goes along with the product.” – Midas Touch
Notice the first word in my Think Big credo: Think = the 1st step. Use everything in your power to utilize & develop that capacity.
Tweet me tonight who your favorite is during the live telecast of the Miss Universe Pageant.
"Go to Trump National Doral, Miami, and watch Tiger, Phil, Ernie, Rory and all of the other great players compete in The WGC Cadillac Champ!"
I don't know why but I feel so sorry for dummy reporter John Heilemann when I watch him on television.
This is a buyers’ market.  Buy now.  You will thank me in 3 years.
Without momentum there’s a lack of energy that can lead the best of ideas to nowhere. Get your momentum going-- and keep it going.
"Building a brand is like building a skyscraper-the foundation comes first. The bigger the building, the deeper the foundation needs to be"
The #MissUniverse Pageant is the biggest pageant of them all—by far!
It is my great honor to be speaking at CPAC 2013. They are all about what's good for America.
It’s important to promote an image of yourself each and every day. It’s part of having a sense of self and a sense of purpose.
"“When you’re at a meeting, monitor your behavior and work at being an observer – of yourself and others.” – Think Like a Billionaire"
"Just arrived at Trump National Doral, saying hello to all the great players. This place is amazing.Come Thursday & see for yourselves!"
Check out the last webisode www.youtube.com/user/mattressserta in our 3 part series featuring me with Serta. Which one was your favorite?
"Pageant people are really talking about Venezuela, Brazil, Mexico, USA, India, Australia."
The Formula of Knowledge: The best way to learn is through studying the history of success and failures in your industry.
Remember--the worst thing you can do in a negotiation is seem desperate to make the deal.
"Rory, Tiger, Phil and Ernie will be fun to watch this weekend at Trump National Doral."
Heading to Trump National Doral to check the progress prior to the start of the Cadillac Championship on Thursday. I’ll be there all week
For those of you defending Bret and saying Omarosa should go remember Bret chose O which could also be considered a big mistake!
3.  You should tweet your pick for MVP using the celebrity’s name followed by the hashtag #CelebApprenticeMVP.
2.  The celebrity with the highest totals by Tuesday noon ET gets an extra donation to his or her charity…
"“If you want to be successful at anything in life, you have to be able to handle pressure.” – Think Big"
...Brande was also smart in not bringing Omarosa to the boardroom.
"Brande would have been fired immediately if she didn't raise $132,000, a really large sum. Bret, on the other hand, raised very little..."
I will be doing Fox and Friends at 7 A.M. this morning.
"So, what did you think of my decision? What would you have done? #CelebApprentice"
Don't worry West Coast etc. we are not going to tweet who was fired or give any indication there of until after it airs. #CelebApprentice
Paul Teutul is always good on the show. #CelebApprentice
How does this cast look to you? Pretty amazing. #CelebApprentice
"Losers and haters,even you, as low and dumb as you are, can learn from watching Apprentice and checking out my tweets-you can still succeed!"
Losers and haters are invited to watch Celebrity Apprentice along with the many great and productive people in the hope that you will learn.
I will be live tweeting during the Celebrity Apprentice at 9 P.M.  Also will be hosting Dateline just prior to Apprentice at 8 P.M.
I hope Newtown CT can now start to heal—but it won’t be easy!
Everybody wants to see and talk to Dennis Rodman - he will be on Celebrity Apprentice tonight at 9.
Really bad article about me in the dying (or dead) Esquire Magazine. Totally false - lots of hatred. When will this boring magazine close?
Miss Universe contestants are amazing—the most beautiful ever!
Is Chris Jackson as dumb as I hear - but I still like that he follows me like a good little soldier!
They asked me to dress as Santa Claus to open Miss Universe tonight—I’m thinking about it!
Everyone should cancel HBO until they fire low life dummy Bill Maher!  Get going now and feel good about yourself!
Joseph Kennedy is really being used by Venezuela and Hugo C. in oil commercial!
Check out the last webisode in our 3 part series featuring me with Serta. Which one was your favorite?  www.youtube.com/user/mattressserta
"If  people knew how hard I worked to get my mastery, it wouldn't seem so wonderful  at all. --
Michelangelo"
“Stay confident even when something bad happens. It is just a bump in the road. It will pass.” – Think Big
Only the Obama WH can get away with attacking Bob Woodward.
"We should leave Afghanistan immediately. No more wasted lives. If we have to go back in, we go in hard & quick. Rebuild the US first."
"Pay attention to details. If you don't know every aspect of what you're doing, you're setting yourself up for some big surprises."
“I also protect myself by being flexible.  I never get too attached to one deal or one approach.” – The Art of The Deal
"By popular request,  I will be live tweeting during Celebrity Apprentice (Sunday 9 P.M.)."
Thanks Matthew!
It is going to be a long and tough road to turn around CNN - they are looking at the wrong people!
Thank you - so nice.
"Do  not go where the path may lead, go instead where there is no path and leave a  trail.
--Ralph  Waldo Emerson"
"Over the years, I've discovered that for a brand to build, the people surrounding it have to work exceptionally well together."
"One good aspect of the Obama depression is that it will separate the winners from the losers. If you can make it now, you deserve it!"
"Remember, no one ever said success was easy.Good luck doesn’t come overnight.But if u work hard & love it, u will find success & luck."
"“To succeed, one must be creative and persistent.” - John H. Johnson"
Many people advised me not to buy the Miss Universe pageant.  They were all wrong. The deal worked out to be a great one!
Karl Rove’s ads are the worst in political history!
Karl Rove’s stupid ad made Ashley Judd hot—now everybody is talking about her.
Ashley Judd has just thanked Karl Rove for all the attention he has given her—unreal!—how stupid can we get?
"If Mitch McConnell wants to win his election, he’d better get rid of jinxed Karl Rove and fast..."
... Rove’s ad campaign has made Ashley Judd a totally credible candidate. Be careful Mitch!
"How come nobody mentions that the Nielsen Ratings of the Apprentice, after 12 seasons-- as shown by Howard Stern --totally blow away..."
... the ratings of Shark Tank. Everyone was hitting on me until the numbers came in—and now—dead silence!
The tragedy in Newtown really makes you understand how life is so fragile. Must appreciate every minute!
"The government will spend over $3.8T this year. The sequester is a pittance of the outlays, less than 2%. Where’s the problem?"
"Isn’t it ironic that President Obama, of all people, is pushing for ‘universal background checks?!'"
"In light of Newtown, our country has to pull together."
"There was a major diplomatic breakthrough yesterday w/the White House, Iran & China. All celebrated Chuck Hagel being voted in as SOD."
Video game violence & glorification must be stopped—it is creating monsters!
"The Pope should not have resigned—he should have lived it out. It hurts him, it hurts the church..."
...and says something is seriously wrong. He will never go down as great!
I find the photos of these children killed in Newtown in the New York Post heartbreaking.#Angels
"…..Guy in front asked for picture- said he was the biggest fan, never saw the guy in back."
"Many people have commented that my fragrance, “Success”  is the best scent & lasts the longest. Try it & let me know what you think!"
President Obama spoke for me and every American in his remarks in #Newtown Connecticut.
"In moments like this,we are all just Americans. I join with the President, religious and civic leaders and encourage all to pray today."
Just did Howard Stern Show-great time. Now doing The Today Show with Ivanka. ENJOY!
"A horrible day for Newtown, CT and our country yesterday. My condolences to all of the families so tragically affected."
Will be on Howard Stern at 6.45 A.M. and the Today Show at 8.00 A.M.
I'll bet Jimmy Fallon gets great ratings tonight!
Jimmy Fallon show will be great tonight - I'm on!
On Jimmy Fallon tonight.
You have to feel bad for the Democrat Senators.  They don’t want Hagel either.  Just following Obama’s orders.
... and pay per view records with “Battle of the Billionaires” in Detroit. It was a wild day!
"... at Madison Square Garden followed by a ceremony with 80,000 people at MetLife Stadium, Wrestlemania."
"Thanks Go Angelo, people are now really aware of my ties, shirts, and cuff links at Macy's-"
"A certain whack job, Go Angelo, who doesn't have a life- spends his time hopelessly attacking me re: Macy's...."
"..... I wonder if Angelo has a job or is on assistance. In any event, I'm sure he is a nice guy!"
When employees are working at home they can never have the same cohesivness as working together as a group...
"... Also, if they’re at home who the hell knows what they’re doing (a second job maybe)."
The United States better address China's exchange rate before they steal our country and it is too late! China is laughing at us.
Shark Tank is a dead Friday night filler compared to the Apprentice which has been number one show for week in the T. V. ratings!
Our leaders are terrible. The government spends over $50B a day.  It can’t find cuts for less than 2 days of spending?! Sad!
The $85B sequester is just 2% of Obama's $3.5T record deficit spending budget.  Our leaders are ruining our children's future.
"Obama is making speeches excoriating the Republicans, and they never answer back. Why aren’t they fighting?"
"An individual, whose whole career is trying to take down successful celebrities with nonsense campaigns, has turned his attention to me....."
"...So far, he has been a complete failure at doing so. He should read The Art of the Deal and use his energy to focus on a new career."
"The media is so in the tank for Obama that it is amazing—the funny thing is, he can’t stand them!"
"Speaker John Boehner, who I like, should never have agreed to raise taxes because the Republicans got absolutely nothing for it!"
Almost every major dealmaker has used the bankruptcy laws as a business tool...
People buy deals & immediately put them into bankruptcy in order to make better deals..
.... It is a very effective & commonly used business tool.
Watching Pyongyang terrorize Asia today is just amazing!
"Whenever one of the morons say I wear a wig, stop reading because they have no credibility & just hate."
"Why do losers & haters always say I wear a “wig” when they know I don’t. Like it or not, it’s all mine—just ask Barbara Walters."
How did you like Michelle Obama’s bangs last night?
Last night William Shatner had more airtime than any winner. It should have been called the William Shatner show...
"...Overall, the Academy Awards were very average at best."
A friend is one who has the same enemies as you have. -- Abraham Lincoln
I'll be doing Fox and Friends this morning at seven.
I've had enough of this - good night!
Jane Fonda and Michael Douglas look great!
The Oscar broadcast is really boring - where is the glamour and beauty?
"Sorry, I never went bankrupt and don't wear a wig (it's all mine)!"
Anne Hathaway is a good winner!
Lincoln never sounded like that!
Shirley B did a very good job singing Goldfinger! Not easy.
Very tacky set!
We can’t even stop the Norks from blasting a missile.  China is laughing at us.  It is really sad.
"Django Unchained is the most racist movie I have ever seen, it sucked!"
You are right-more like the opening of the Tonys.
I don't like the opening even a little bit!
How do you like Seth and Oscars so far?
Here we go with the Oscars!
"Dummy goAngelo, keep letting people know how great my shirts, ties and cufflinks (also Success) are at Macy's.The BEST-now everyone's aware!"
“There is no worse feeling than being trapped in a job you do not enjoy.  You have to love what you do.” - Think Big
"By popular demand, I will be tweeting on the very tainted Academy Awards tonight!"
"I'm saying that the Tea Party, perhaps by another name, will soon have another big moment- and will be a major factor in victory!"
Why didn't movie Lincoln use Ford's Theater for big scene instead of the stage of an unrelated theater?
Big response to my Tea Party statement-remember they were never fully energized by Romney campaign and will have far more power with time.
Republicans better start listening to and respecting the Tea Party!
I hope Oprah gives Lance Armstrong 100 million dollars because that's what that ridiculous interview will cost him!
Egypt is a total mess. We should have backed Mubarak instead of dropping him like a dog.
Lance Armstrong is now being sued by Fed Govt-what was he thinkking?
"Performing live on the Miss Universe Pageant from the Mandalay Bay Resort & Casino will be Telemundo, Orianthi, John Legend and The Roots."
“In every battle there comes a time when both sides consider themselves beaten...
...then he who continues the attack wins.” - Ulysses S. Grant
"For the Republicans to have any success these next two years, they must have a long game plan..."
...  Doesn’t seem like they have a coherent strategy right now.
The PGA tour just extended my Trump Doral contract for WGC for ten years.
I have helped many friends and colleagues in their business ventures.  They always thank me after they succeed. #MIDASTOUCH
I've just done a major Dateline for NBC - March 3rd just ahead of Apprentice.
Drew Peterson just got 36 years for killing his wife - bring back the death penalty!
“Positive thinking is not merely wishful thinking...
... It is all about incorporating a sense of optimism into everything you do while also acknowledging the negative.” – Think Big
"China is not our friend. They are not our ally. They want to overtake us, and if we don’t get smart and tough soon, they will."
Twitter will soon be irrelevant if lowlifes are so easily able to hack into accounts.
My Twitter has been seriously hacked--- and we are looking for the perpetrators.
"If you think we have a problem with Social Security and Medicare now, try taking in millions of new citizens all at once."
Republicans must be careful with immigration—don’t give our country away.
John McCain had a really hard time with his town hall meeting on immigration. They really went after him!
"Wow, Macy's numbers just in-Trump is doing better than ever - thanks for your great support!"
No money wasted like bad ads—the Republicans spent more & got nothing for it.
Can you believe the Republicans are studying the Democrats on how to win an election?
